So blieb es in der Partei der Dialektik schließlich einer 19-Jährigen vorbehalten, die Paradoxien der Linken auch nur ansatzweise anzusprechen. So ging das in einem fort, über mehrere Tage, in Dutzenden Wortbeiträgen der Delegierten. Schon der Leitantrag des Parteivorstands zur Außenpolitik war ein beeindruckendes Dokument sprachlicher Verrenkungen und parteitaktischer Uneindeutigkeit. Der Angriffskrieg Russlands wurde zwar verurteilt, aber noch im selben Satz von 'zunehmenden geopolitischen Rivalitäten' und 'unterschiedlichen imperialen Machtansprüchen' <b>geraunt</b>, was, wenn man den Wortschleier lüftet, nichts anderes bedeutet als: Aber die Nato! Aber die EU!	"<b>raunen</b> : [transitiv & intransitiv] mit gedämpfter Stimme sprechen / das gleichzeitige, leise Sprechen von vielen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72645"">lookup</a>"
Denn auch wenn die Religionsfreiheit großes Gewicht hat, kann eine Ganzkörper- und Gesichtsverschleierung verboten werden, wenn eine 'wesentliche und entscheidende berufliche Anforderung' es <b>rechtfertigt</b>	"<b>rechtfertigen</b> :<br/>begründen, darlegen, warum etwas so, wie es ist, richtig sei <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72712"">lookup</a>"
Auch wenn sich die Vergewaltigung fast ausschließlich auf Sansas Gesicht abspielte, änderte das natürlich nichts daran, dass hier sexuelle Gewalt als reiner Plotmotor verwendet wurde. Die Szene existierte nur, um Sansa durch das erlittene Trauma endgültig einer gewissen Selbstbestimmung zuzuführen – aber <b>rechtfertigt</b> das die Instrumentalisierung sexueller Gewalt?	"<b>rechtfertigen</b> :<br/>begründen, darlegen, warum etwas so, wie es ist, richtig sei <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72712"">lookup</a>"
Die großartige Aussicht <b>rechtfertigt</b> die Mühen des Aufstiegs.	"<b>rechtfertigen</b> :<br/>Grund genug sein für etwas <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72743"">lookup</a>"
Er denkt nicht im Traum daran, sich für seine Taten zu <b>rechtfertigen</b>.	"<b>rechtfertigen</b> :<br/><b>sich rechtfertigen</b> : reflexiv: begründen, darlegen, warum man selbst eine bestimmte Entscheidung getroffen oder eine bestimmte Handlung vollzogen oder unterlassen hat <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72780"">lookup</a>"
Es gebe keine <b>Rechtfertigung</b> für derartig 'barbarische Taten'.	"die <b>Rechtfertigung</b> : Begründung, weshalb eine Behauptung, ein bestimmtes Verhalten oder sonst ein Umstand (sachlich, rechtlich, moralisch) richtig, vertretbar oder jemandem ausnahmsweise nicht vorwerfbar sei <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72825"">lookup</a>"
Er hat starke <b>Ressentiments</b> <b>gegen</b> die neue Computertechnik.	"das <b>Ressentiment</b> (-s) [<b>gegen</b> jdn/etw] : [gehoben] ein starkes Gefühl der Abneigung (meist aufgrund von früheren negativen Erlebnissen) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72952"">lookup</a>"
Eine nüchterne Bestandsaufnahme nach 1918 hätte vielleicht die Flucht in das <b>Ressentiment</b> über die Niederlage, in den Hass gegen Juden und die ‚Feindmächte‘ verhindern und zu einem rationalen Verhalten gegenüber den historischen Ereignissen führen können.	"das <b>Ressentiment</b> (-s) [<b>gegen</b> jdn/etw] : [gehoben] ein starkes Gefühl der Abneigung (meist aufgrund von früheren negativen Erlebnissen) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet72952"">lookup</a>"
Er <b>reüssierte mit</b> seinem ersten Buch.	"[<b>mit</b>/<b>bei </b>etw.]<b> reüssieren</b> : [intransiitv, gehoben] Erfolg haben (mit etwas) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73024"">lookup</a>"
Schon im ersten Jahr <b>reüssierten</b> sie.	"[<b>mit</b>/<b>bei </b>etw.]<b> reüssieren</b> : [intransiitv, gehoben] Erfolg haben (mit etwas) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73024"">lookup</a>"
Häufigste Ursache für <b>Rohrkrepierer</b> sind heißgeschossene Rohre.	"der <b>Rohrkrepierer</b> (-) :<br/>[Militä] vorzeitige Detonation eines Geschosses (noch vor dem Verlassen des Geschützes) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73084"">lookup</a>"
Viele als 'Wunderwaffen' angepriesene neue Medikamente entpuppen sich als <b>Rohrkrepierer</b>, wenn nach fünf bis zehn Jahren Langzeitstudien vorliegen.	"der <b>Rohrkrepierer</b> (-) :<br/>[umgangssprachlich] eine zunächst aussichtsreiche Sache, die sich später als Reinfall entpuppt <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73120"">lookup</a>"
Schutz für junge Einwanderer gegen Geld für die Mauer: Donald Trumps Kompromiss im Haushaltsstreit wurde von den Demokraten umgehend als '<b>Rohrkrepierer</b>' zurückgewiesen.	"der <b>Rohrkrepierer</b> (-) :<br/>[umgangssprachlich] eine zunächst aussichtsreiche Sache, die sich später als Reinfall entpuppt <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73120"">lookup</a>"
Ein <b>ruchloser</b> Mörder trieb sein Unwesen in der Stadt.	"<b>ruchlos </b>: [nicht steigend, gehoben] gewissenlos / ohne Skrupel. Anscheinend kann das Wort auf einen Menschen oder auf eine Tat beziehen. <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73181"">lookup</a>"
Der in den Senat gewählte Trump-Unterstützer J. D. Vance und andere mögen auf den ersten Eindruck nicht Furcht einflößend und radikal sein wie etwa die rechtsradikale Verschwörungsanhängerin Marjorie Taylor Greene – die ihren Sitz im Repräsentantenhaus verteidigt hat –, aber sie sind nicht weniger <b>ruchlos</b>. Sie verkaufen ihren Anhängern ihre Ruchlosigkeit nur als genau das, was ihr Amerika braucht, um gerettet zu werden. Ron DeSantis, der mit deutlichem Vorsprung als Gouverneur von Florida wiedergewählt wurde, zeigt, wie es geht. Er redet von den Gefahren einer radikalen Linken, der Krise an der Grenze, gefährdeten Wahlen, woker Indoktrination an Schulen, Fake-News-Medien und gleichzeitig darüber, wie er hart arbeitenden Menschen in den USA wieder zu einem amerikanischen Traum verhelfen will.	"<b>ruchlos </b>: [nicht steigend, gehoben] gewissenlos / ohne Skrupel. Anscheinend kann das Wort auf einen Menschen oder auf eine Tat beziehen. <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73181"">lookup</a>"
Stattdessen gestattete die Regierung diesen Schurken, das <b>ruchlose</b> Gesetz zur sogenannten Nationalen Versöhnung durchzusetzen und sich so den Weg zu ihrer eigenen Entlastung zu ebnen.	"<b>ruchlos </b>: [nicht steigend, gehoben] gewissenlos / ohne Skrupel. Anscheinend kann das Wort auf einen Menschen oder auf eine Tat beziehen. <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73181"">lookup</a>"
Er <b>rückte</b> den Stuhl in die Ecke.	"<b>rücken </b>:<br/>rücken / rückte / hat gerückt : die Position eines Gegenstandes verändern, ohne ihn hochzuheben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73268"">lookup</a>"
den Tisch an die Wand / nach rechts / unter das Fenster <b>rücken</b>	"<b>rücken </b>:<br/>rücken / rückte / hat gerückt : die Position eines Gegenstandes verändern, ohne ihn hochzuheben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73268"">lookup</a>"
die schwere Kiste ließ sich nicht [von der Stelle] <b>rücken</b>	"<b>rücken </b>:<br/>rücken / rückte / hat gerückt : die Position eines Gegenstandes verändern, ohne ihn hochzuheben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73268"">lookup</a>"
die Vase in der Auslage zur Seite <b>rücken</b>	"<b>rücken </b>:<br/>rücken / rückte / hat gerückt : die Position eines Gegenstandes verändern, ohne ihn hochzuheben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73268"">lookup</a>"
eine Schachfigur zwei Felder nach vorn <b>rücken</b>	"<b>rücken </b>:<br/>rücken / rückte / hat gerückt : die Position eines Gegenstandes verändern, ohne ihn hochzuheben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73268"">lookup</a>"
Der 27. Januar [Tag des Gedenkens an die Opfer des Nationalsozialismus] ist ein Datum, an dem das jüdische Element allzu oft in den Hintergrund <b>rückt</b>.	"<b>rücken </b>:<br/>rücken / rückte / ist gerückt : seine eigene Position ändern <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73327"">lookup</a>"
Sie <b>rückte</b> an die Stelle des verstorbenen Chefs.	"<b>rücken </b>:<br/>rücken / rückte / ist gerückt : seine eigene Position ändern <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73327"">lookup</a>"
er <b>rückte</b> ihm immer näher	"<b>rücken </b>:<br/>rücken / rückte / ist gerückt : seine eigene Position ändern <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73327"">lookup</a>"
sie <b>rückte</b> [auf dem Sofa] in die Ecke	"<b>rücken </b>:<br/>rücken / rückte / ist gerückt : seine eigene Position ändern <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73327"">lookup</a>"
Denn der <b>Rückhalt</b> der Republikaner <b>für</b> Trumps sture Haltung schwindet.	"der <b>Rückhalt</b> (-e) [<b>für</b> etw/jdn] : Sicherheit einer Person, unterstützt zu werden durch eine andere Person oder Gruppe (beispielsweise seiner Familie) : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73453"">lookup</a>"
Gott sei Dank hatte ich auch im Gefängnis den <b>Rückhalt </b>meiner Familie.	"der <b>Rückhalt</b> (-e) [<b>für</b> etw/jdn] : Sicherheit einer Person, unterstützt zu werden durch eine andere Person oder Gruppe (beispielsweise seiner Familie) : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73453"">lookup</a>"
In dieser Saison verlor er [Torhüter Simon Jentzsch] jedoch zunehmend den <b>Rückhalt </b>bei seinem Trainer Magath, wenn auch nicht bei den Wolfsburger Fans.	"der <b>Rückhalt</b> (-e) [<b>für</b> etw/jdn] : Sicherheit einer Person, unterstützt zu werden durch eine andere Person oder Gruppe (beispielsweise seiner Familie) : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73453"">lookup</a>"
Der <b>Rückhalt für</b> Olympische Spiele in Deutschland ist in der Bevölkerung wegen der Kosten und Skandale klein, wie diverse Abstimmungen und Umfragen zeigen.	"der <b>Rückhalt</b> (-e) [<b>für</b> etw/jdn] : Sicherheit einer Person, unterstützt zu werden durch eine andere Person oder Gruppe (beispielsweise seiner Familie) : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73453"">lookup</a>"
Für das Ziehen am Zopf sprach der Lehrer lediglich eine <b>Rüge </b>aus und verzichtete auf eine Strafe.	"die <b>Rüge </b>(-n) : Ermahnung ohne negative Konsequenzen durch eine vorgesetzte Person oder Institution <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73488"">lookup</a>"
Der Lehrer <b>rügte</b> Peters Verhalten.	"<b>rügen </b>:<br/>[transitiv] jemanden zurechtweisen, tadeln; mit Nachdruck kritisieren <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73544"">lookup</a>"
Unzureichende Qualität: Prüfer <b>rügen</b> mehr als 60 Krankenhäuser	"<b>rügen </b>:<br/>[transitiv] jemanden zurechtweisen, tadeln; mit Nachdruck kritisieren <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73544"">lookup</a>"
Hier gab es nichts zu <b>rügen</b>, bei dieser Lieferung war alles in Ordnung	"<b>rügen </b>:<br/>[transitiv] etwas kritisierend feststellen, beanstanden <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73568"">lookup</a>"
Er fühlte sich unglücklich und all sein <b>Ruhm </b>und all seine Macht waren ihm nichts mehr wert.	"der <b>Ruhm</b> : hohe Bekanntheit und Anerkennung wegen einer positiven Leistung / fame / glory / renown <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73688"">lookup</a>"
Diese Orchesterduelle, die den <b>Ruhm </b>des Lokals ausmachen, sind eine obligatorische Station für Bandleader, die sich in Kennerkreisen einen Namen machen wollen.	"der <b>Ruhm</b> : hohe Bekanntheit und Anerkennung wegen einer positiven Leistung / fame / glory / renown <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73688"">lookup</a>"
Der <b>Ruhm </b>stieg aber Annette nicht zu Kopf; ihre Freundin Sibylle vergaß sie darüber mitnichten.	"der <b>Ruhm</b> : hohe Bekanntheit und Anerkennung wegen einer positiven Leistung / fame / glory / renown <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73688"">lookup</a>"
Nicht einmal die Aussicht auf <b>Ruhm </b>hatte ihn seine Ängste überwinden lassen.	"der <b>Ruhm</b> : hohe Bekanntheit und Anerkennung wegen einer positiven Leistung / fame / glory / renown <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73688"">lookup</a>"
zu <b>Ruhm </b>und Ehre gelangen.	"der <b>Ruhm</b> : hohe Bekanntheit und Anerkennung wegen einer positiven Leistung / fame / glory / renown <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73688"">lookup</a>"
Die New York Times nennt Pompeo in dieser Hinsicht 'hyperaktiv'. Der Außenminister <b>rühmt</b> auf Twitter unablässig die vermeintlich großen außenpolitischen Erfolge der Trump-Ära und schimpft auf die Vorgängerregierung – nicht immer eng an den Fakten, wenn er etwa Barack Obama für einen Rüstungskontrollvertrag angeht, den Ronald Reagan geschlossen hatte.	"<b>rühmen</b> :<br/>[transitiv] mit großer Bewunderung über jemanden/etwas sprechen ≈ preisen, loben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73788"">lookup</a>"
jemandes Leistungen <b>rühmen</b>/jemanden wegen seiner Leistungen <b>rühmen</b>; jemanden als großzügigen Menschen <b>rühmen</b>; hoch <b>gerühmt</b> werden.	"<b>rühmen</b> :<br/>[transitiv] mit großer Bewunderung über jemanden/etwas sprechen ≈ preisen, loben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73788"">lookup</a>"
<b>sich</b> seines Erfolges als Staatsmann <b>rühmen</b>; Er kann <b>sich</b> <b>rühmen</b>, einer der besten Golfspieler der Welt zu sein.	"<b>rühmen</b> :<br/><b>sich</b> [etw[Gen]] <b>rühmen</b> : deutlich zeigen, dass man stolz auf etwas ist <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73885"">lookup</a>"
eine <b>ruppige</b> Art haben	"<b>ruppig </b>:<br/>[ugs, abwertend] meist ein Mensch oder ein Charakter. sehr unfreundlich / barsch / mit einem groben, schlechten Benehmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73969"">lookup</a>"
eine <b>ruppige</b> Antwort geben.	"<b>ruppig </b>:<br/>[ugs, abwertend] meist ein Mensch oder ein Charakter. sehr unfreundlich / barsch / mit einem groben, schlechten Benehmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73969"">lookup</a>"
<b>ruppig</b> spielen	"<b>ruppig </b>:<br/>Grob, hart und unfair <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet73994"">lookup</a>"
jemanden (an der Schulter) <b>rütteln</b>, um ihn aufzuwecken.	"<b>rütteln </b>:<br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : jemanden/etwas mit kurzen, kräftigen Bewegungen hin und her bewegen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74096"">lookup</a>"
Wir wollen Schritt für Schritt verantwortungsvoll weitere Öffnungen ermöglichen. Diese Schritte erfolgen unter Beachtung des aktuellen Hygienekonzepts, sie sind aber auch abhängig von technischen Möglichkeiten und Sicherheitserfordernissen. Um Planungssicherheit zu geben, hatte das Rektorat bekanntlich Ende Februar beschlossen, dass das Sommersemester grundsätzlich mit digitalen Lehrveranstaltungen bestritten wird. <b>Daran rütteln</b> wir nicht.	"<b>rütteln </b>:<br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : jemanden/etwas mit kurzen, kräftigen Bewegungen hin und her bewegen <br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : [übertragen] etwas stark in Frage stellen / etwas ändern wollen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74223"">lookup</a>"
Luther <b>rüttelte am</b> Selbstverständinis der damaligen Kirche.	"<b>rütteln </b>:<br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : jemanden/etwas mit kurzen, kräftigen Bewegungen hin und her bewegen <br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : [übertragen] etwas stark in Frage stellen / etwas ändern wollen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74223"">lookup</a>"
In Dengs Reformpolitik blieb ein fundamentaler Widerspruch unaufgelöst. Er wollte die Kräfte der Wirtschaft befreien, aber <b>an</b> der Alleinherrschaft der Partei nicht <b>rütteln</b>. Dabei war das ideologische Fundament in China genauso marode geworden wie in der Sowjetunion und in Osteuropa. ‚Der Kommunismus mag Staatskirche sein, aber die Leute sind Atheisten und Agnostiker‘, schrieben Nicholas D. Kristof und Sheryl WuDunn, Peking-Korrespondenten der New York Times, 1994 in ihrem Buch China Wakes. ‚Es gibt in China ungefähr so viele gläubige Kommunisten wie Anhänger Zarathustras im Westen.‘	"<b>rütteln </b>:<br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : jemanden/etwas mit kurzen, kräftigen Bewegungen hin und her bewegen <br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : [übertragen] etwas stark in Frage stellen / etwas ändern wollen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74223"">lookup</a>"
<b>Daran ist nichts zu rütteln</b>.	"<b>rütteln </b>:<br/>jdn/etw [<b>an</b> etw[Dat]] <b>rütteln</b> : jemanden/etwas mit kurzen, kräftigen Bewegungen hin und her bewegen <br/><b>Daran ist nichts zu rütteln</b> : [ugs, übertragen] das ist eine Tatsache, die man nicht ändern kann <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74261"">lookup</a>"
Er <b>rüttelte an</b> der Tür; Der Affe <b>rüttelte</b> <b>am</b> Gitter seines Käfigs	"<b>rütteln </b>:<br/>jdn/etw [<b>an </b>etw[Dat]] <b>rütteln</b> : einen Teil einer Sache mit kurzen und kräftigen Bewegungen hin und her bewegen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74345"">lookup</a>"
Der Habicht <b>rüttelte</b> eine ganze Weile über dem Feld, bevor er sich auf eine Maus herabstürzte.	"<b>rütteln </b>:<br/>[intransitiv] etwas bewegt sich heftig hin und her <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74371"">lookup</a>"
Wir schicken dem <b>säumigen</b> Schuldner eine Mahnung.	"<b>säumig</b> :  [geh.] so, dass jmd. etwas nicht rechtzeitig getan hat <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74473"">lookup</a>"
Flagler hatte jedenfalls sein Ölgeld sehr gewinnbringend in Eisenbahnen und Hotels investiert. Er machte Florida – damals noch ein von Moskitos und Alligatoren verseuchtes Sumpfland – zur American Riviera und Palm Beach zum Winterdomizil des New Yorker Geldadels. Dass er meist schwarze Häftlinge und <b>säumige</b> Schuldner zur Zwangsarbeit verpflichtete, erwähnt die Frau bei der Palastführung nicht.	"<b>säumig</b> :  [geh.] so, dass jmd. etwas nicht rechtzeitig getan hat <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74473"">lookup</a>"
bei der Zahlung seines Beitrags <b>säumig</b> sein.	"<b>säumig</b> :  [geh.] so, dass jmd. etwas nicht rechtzeitig getan hat <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74473"">lookup</a>"
Dies war wirklich eine <b>schaurige</b> Geschichte.	"<b>schaurig </b>:<br/>gruselig / Schauer einflößend : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74539"">lookup</a>"
Vor dem Krieg [dem Angriff Russlands auf die Ukraine 2022] gab es Schätzungen, denen zufolge diese Grenze [die als militärische Niederlage Russlands gelten würde, glaube ich] bereits bei 4.000 Toten erreicht wäre. Inzwischen sollen 7.000 russische Soldaten getötet worden sein, darunter hohe Offiziere. So <b>schaurig</b> die Rechnung ist: Die ukrainischen Verteidiger müssen in die Lage versetzt werden, den russischen Militärs heimzuzahlen, was sie den ukrainischen Zivilisten antun.	"<b>schaurig </b>:<br/>gruselig / Schauer einflößend : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74539"">lookup</a>"
Wir hatten <b>schauriges</b> Wetter.	"<b>schaurig </b>:<br/>[ugs, oft übertrieben] sehr unangenehm / sehr schlecht / entsetzlich schlecht <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74605"">lookup</a>"
Sie spricht ein <b>schauriges</b> Französisch.	"<b>schaurig </b>:<br/>[ugs, oft übertrieben] sehr unangenehm / sehr schlecht / entsetzlich schlecht <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74605"">lookup</a>"
Sie hatte <b>schaurig</b> viele Teddybären im Zimmer.	"<b>schaurig </b>:<br/>[ugs, oft übertrieben] extrem <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74655"">lookup</a>"
Es war <b>schaurig</b> kalt.	"<b>schaurig </b>:<br/>[ugs, oft übertrieben] extrem <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74655"">lookup</a>"
Jetzt muss ich <b>sausen</b>, sonst komme ich zu spät zum Bahnhof!	"<b>sausen</b> :<br/>[irgendwohin] <b>sausen</b> (ist gesaust) : [intransitiv, gesprochen] sich sehr schnell irgendwohin bewegen / rasen / flitzen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74712"">lookup</a>"
durchs Abitur, durchs Examen <b>sausen</b>	"<b>sausen</b> :<br/>[<b>durch</b> etw.] <b>sausen</b> (ist gesaust} : [intransitiv, gesprochen] eine Prüfung nicht bestehen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74761"">lookup</a>"
Hörst du das <b>Sausen</b> des Windes?	"<b>sausen</b> :<br/>Etw. <b>sausen</b> (hat gesaust) : [intransitiv]  etwas macht ein starkes Geräusch, das zu- und abnimmt ≈ etwas braust <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74804"">lookup</a>"
einen Plan, eine Einladung <b>sausen</b> lassen	"<b>sausen</b> :<br/>Etw. <b>sausen lassen</b> : [ugs.] auf etwas verzichten <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74836"">lookup</a>"
Lass den unzuverlässigen Kerl doch <b>sausen</b>!	"<b>sausen</b> :<br/>Jdn. <b>sausen lassen</b> : [ugs.] zulassen, dass die Beziehung zu jemandem abbricht <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet74868"">lookup</a>"
Sie sammelte die alten Liebesbriefe in einer <b>Schachtel</b>, die sie zuunterst in der Wäscheschublade verwahrte.	"die <b>Schachtel </b>(-n) : Verpackung, meistens in der Form eines Quaders.  Pack of cigarettes or 7-day pill reminder box. Or largish cardboard box in which a tool was packaged. <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet75051"">lookup</a>"
Ich habe in verschiedenen Krankenhäusern gelegen. Ich dachte, ich wäre gut aufgehoben oder würde zumindest die Fehler des Systems kennen. Das war aber nicht der Fall. Einige Kollegen haben mich <b>gescholten</b>, weil ich keine mächtigen Gönner angerufen habe, als ich in der Notaufnahme war. Ich war schockiert über dieses offene Eingeständnis der amerikanischen Eliten, dass unsere Krankenhäuser nur dann wirklich funktionieren, wenn die Patienten externe Unterstützung bekommen.	"<b>schelten</b> (schalt / hat gescholten) :<br/>[transitiv]  jemandem deutlich sagen, dass man sich über ihn ärgert ≈ schimpfen, tadeln (ähnlich wie ‚scold‘?) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet75123"">lookup</a>"
Sie <b>schalt</b> ihn einen Dummkopf.	"<b>schelten</b> (schalt / hat gescholten) :<br/>jdn. etw.[Akk] schelten : [veraltet?] jemanden als etwas Negatives bezeichnen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet75160"">lookup</a>"
Die Schafe müssen <b>geschoren</b> werden.	"<b>scheren</b> (regelmäßig und unregelmäßig, schor/hat geschoren)<br/>[transitiv] etwas mit einer Schere oder ähnlichem Gerät entfernen, etwas mit einer Schere oder ähnlichem Gerät von etwas befreien <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet75225"">lookup</a>"
Heute <b>schert</b> ihr endlich die Wiese.	"<b>scheren</b> (regelmäßig und unregelmäßig, schor/hat geschoren)<br/>[transitiv] etwas mit einer Schere oder ähnlichem Gerät entfernen, etwas mit einer Schere oder ähnlichem Gerät von etwas befreien <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet75225"">lookup</a>"
<b>Scher</b> dir doch mal den Bart, Roderich!	"<b>scheren</b> (regelmäßig und unregelmäßig, schor/hat geschoren)<br/>[transitiv] etwas mit einer Schere oder ähnlichem Gerät entfernen, etwas mit einer Schere oder ähnlichem Gerät von etwas befreien <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet75225"">lookup</a>"
